momentum,dedx_mean,dedx_sigma
0.40650000000000003,724.005126975544,90.76737318672288
0.41950000000000004,706.6219049294374,90.69759205445433
0.43250000000000005,688.4775380706001,90.65391330641665
0.4455,669.7153283506738,90.6279656744109
0.4585,650.4810218919166,90.61347825608361
0.47150000000000003,630.9207252313165,90.60594724352794
0.48450000000000004,611.1788382735564,90.60229932150057
0.49750000000000005,591.3960440626895,90.60057149278566
0.5105,571.7073943614405,90.59962166766837
0.5235000000000001,552.2405279652188,90.5988793037901
0.5365,533.1140557236373,90.59814085824787
0.5495000000000001,514.4361424670917,90.597410927195
0.5625,496.3033115158951,90.59678678117155
0.5755000000000001,478.79949231794785,90.59638161153757
0.5885,461.9953261321066,90.59628020371954
0.6015,445.9477386983214,90.59651992449892
0.6145,430.6997826788963,90.59708978593413
0.6275,416.2807464563509,90.59794081889967
0.6405000000000001,402.70651982607154,90.59900191411936
0.6535,389.9802013554418,90.60019650885013
0.6665000000000001,378.0929268695815,90.60145685206513
0.6795,367.0248937944075,90.60273392132582
0.6925000000000001,356.74655206229255,90.6040022675462
0.7055,347.2199290702393,90.60526003911723
0.7185000000000001,338.4000538450299,90.60652513233181
0.7315,330.23644417517914,90.60782881475237
0.7445,322.67462002866,90.60920828986359
0.7575000000000001,315.6576070960516,90.61069955874206
0.7705000000000001,309.1273957414784,90.61233164906747
0.7835000000000001,303.02632295946364,90.61412289405692
0.7965,297.2983480353312,90.616079523679
0.8095000000000001,291.8901963949224,90.6181964401953
0.8225,286.75235048215546,90.62045973782197
0.8355000000000001,281.8398712843465,90.6228503233184
0.8485,277.1130391981401,90.62534791276059
0.8615,272.5378081309814,90.62793471469485
0.8745,268.08607193016667,90.6305982414805
0.8875000000000001,263.7357472634427,90.63333288912352
0.9005000000000001,259.4706818124464,90.63614015606099
0.9135,255.28040095406718,90.63902759792336
0.9265000000000001,251.15970988872687,90.64200680700193
0.9395,247.10817133217108,90.64509083854573
0.9525000000000001,243.12948135674557,90.64829156741386
0.9655,239.23076769563437,90.65161744487368
0.9785000000000001,235.42183578956184,90.65507204326397
0.9915,231.71438805988774,90.65865364121787
1.0045000000000002,228.12124135494983,90.66235593486385
1.0175,224.6555662855612,90.66616978498415
1.0305,221.33017030136773,90.67008574982135
1.0434999999999999,218.15684394400677,90.67409702877805
1.0565000000000002,215.14578683742903,90.67820236875264
1.0695000000000001,212.30512674648742,90.68240847113869
1.0825,209.6405415597136,90.68673148437574
1.0955,207.1549904472025,90.69119726898927
1.1085000000000003,204.84855681933936,90.69584026680536
1.1215000000000002,202.71840217874612,90.70070097710249
1.1345,200.75882661501703,90.70582222027168
1.1475,198.96142863191602,90.7112445341987
1.1605,197.31535429936645,90.7170011813394
1.1735000000000002,195.8076234504514,90.72311332997758
1.1865,194.4235188470916,90.7295860007888
1.1995,193.14702294879027,90.73640533450728
1.2125,191.96128615218535,90.74353763969013
1.2255000000000003,190.8491101243315,90.75093052841316
1.2385000000000002,189.79343011326458,90.75851625526246
1.2515,188.77778085396153,90.76621715833193
1.2645,187.78673185292172,90.77395288036273
1.2775000000000003,186.8062793754589,90.78164884454348
1.2905000000000002,185.8241843128244,90.78924529362891
1.3035,184.8302472024127,90.79670609035138
1.3165,183.81651393961363,90.80402643518109
1.3295,182.7774080792916,90.81123869210076
1.3425000000000002,181.70978800474825,90.81841562528632
1.3555000000000001,180.6129295706775,90.82567053380963
1.3685,179.4884370381028,90.83315401472522
1.3815,178.34008715425713,90.84104736868488
1.3945000000000003,177.17361303712218,90.84955296257317
1.4075000000000002,175.9964360609912,90.85888215401974
1.4205,174.8173551734138,90.86924163532063
1.4335,173.6462039836042,90.88081924345005
1.4465000000000001,172.49348653609786,90.89377038686129
1.4595000000000002,171.37000292003233,90.90820624359844
1.4725000000000001,170.28647577231044,90.92418478283355
1.4855,169.25318832960778,90.94170545694206
1.4985000000000002,168.27964399470656,90.96070811782748
1.5115000000000003,167.3742564397973,90.98107635323038
1.5245000000000002,166.54407811028227,91.00264504783233
1.5375,165.79457365959257,91.02521158684608
1.5505,165.12944338333665,91.04854977482105
1.5635000000000001,164.5505001755846,91.07242527566284
1.5765000000000002,164.05760194777986,91.09661122130098
1.5895000000000001,163.6486398764007,91.12090260675438
1.6025,163.31958132198557,91.14512819694329
1.6155000000000002,163.0645648280455,91.16915891082141
1.6285000000000003,162.8760432995449,91.1929120027295
1.6415000000000002,162.74497030581526,91.21635079832785
1.6545,162.66102347712385,91.23948022210726
1.6675,162.61285818559216,91.26233882730826
1.6805,162.58838413208997,91.28498845743027
1.6935000000000002,162.57505710731863,91.30750298346139
1.7065000000000001,162.56017805747516,91.3299577331088
1.7195,162.53119165765796,91.35242122966544
1.7325000000000002,162.47597686774077,91.37495067715658
1.7455000000000003,162.38312240150293,91.3975922717781
1.7585000000000002,162.24218065969995,91.4203869127342
1.7715,162.04389443894044,91.44338127158963
1.7845,161.7803916051349,91.46664351518534
1.7975,161.4453438852316,91.49028232926982
1.8105000000000002,161.03408695516944,91.51446732737465
1.8235000000000001,160.54370005745275,91.53944851709561
1.8365,159.97304443922593,91.56557228857184
1.8495000000000001,159.32276093455593,91.59329142566428
1.8625000000000003,158.59522799781536,91.62316693657772
1.8755000000000002,157.794482405029,91.65586005081609
1.8885,156.9261056572175,91.69211350231664
1.9015000000000002,155.99707982790142,91.73272215901382
1.9145000000000003,155.01561718151754,91.7784940912784
1.9275000000000002,153.99096834296557,91.83020420404475
1.9405000000000001,152.93321411350524,91.88854349012878
1.9535,151.85304620445328,91.95406769607196
