momentum,truth_count,predicted_count,correct_count,efficiency,purity
0.40650000000000003,32211,725,707,0.02194902362546956,0.9751724137931035
0.41950000000000004,31844,985,953,0.029927144831051376,0.9675126903553299
0.43250000000000005,31915,322,311,0.009744634184552719,0.9658385093167702
0.4455,31029,273,265,0.008540397692481227,0.9706959706959707
0.4585,30771,864,842,0.02736342660297033,0.9745370370370371
0.47150000000000003,29716,1461,1433,0.04822317943195585,0.9808350444900753
0.48450000000000004,28971,1950,1900,0.06558282420351386,0.9743589743589743
0.49750000000000005,28285,2450,2397,0.08474456425667315,0.9783673469387755
0.5105,27511,2922,2864,0.10410381302024645,0.9801505817932923
0.5235000000000001,26656,3286,3222,0.1208733493397359,0.9805234327449787
0.5365,26122,3714,3649,0.13969068218360003,0.9824986537425956
0.5495000000000001,24840,3930,3856,0.15523349436392914,0.9811704834605598
0.5625,24274,4268,4178,0.17211831589354865,0.978912839737582
0.5755000000000001,23802,4608,4531,0.1903621544408033,0.9832899305555556
0.5885,22482,4701,4618,0.20540877146161374,0.9823441820889173
0.6015,22063,4942,4849,0.21977972170602367,0.981181707810603
0.6145,20971,5041,4965,0.2367555195269658,0.98492362626463
0.6275,20360,5247,5159,0.25338899803536347,0.9832285115303984
0.6405000000000001,19400,5146,5063,0.26097938144329896,0.9838709677419355
0.6535,18939,5463,5381,0.28412270975236287,0.9849899322716457
0.6665000000000001,18155,5447,5358,0.2951253098320022,0.9836607306774371
0.6795,17334,5445,5355,0.3089304257528557,0.9834710743801653
0.6925000000000001,16495,5310,5223,0.31664140648681416,0.9836158192090395
0.7055,16334,5469,5387,0.32980286518917595,0.985006399707442
0.7185000000000001,15582,5261,5182,0.33256321396483124,0.984983843375784
0.7315,14750,5163,5083,0.3446101694915254,0.9845051326748014
0.7445,14211,5170,5073,0.35697698965590036,0.981237911025145
0.7575000000000001,13615,5054,4951,0.3636430407638634,0.979620102888801
0.7705000000000001,12921,4896,4805,0.3718752418543456,0.9814133986928104
0.7835000000000001,12454,4795,4687,0.37634494941384294,0.9774765380604796
0.7965,12226,4924,4792,0.39195157860297725,0.9731925264012997
0.8095000000000001,11471,4673,4515,0.3936012553395519,0.9661887438476353
0.8225,11152,4574,4423,0.39661047345767575,0.9669873196327066
0.8355000000000001,10594,4544,4370,0.41249764017368323,0.9617077464788732
0.8485,10034,4238,4043,0.40293003787123777,0.9539877300613497
0.8615,9664,4218,4027,0.41670115894039733,0.9547178757705074
0.8745,9138,4066,3849,0.4212081418253447,0.9466305951795376
0.8875000000000001,8888,3976,3748,0.4216921692169217,0.9426559356136821
0.9005000000000001,8350,3774,3540,0.4239520958083832,0.9379968203497615
0.9135,8091,3648,3416,0.4221975033988382,0.9364035087719298
0.9265000000000001,7801,3670,3391,0.4346878605307012,0.9239782016348774
0.9395,7452,3505,3242,0.4350509930220075,0.9249643366619116
0.9525000000000001,7255,3373,3118,0.42977257064093727,0.92439964423362
0.9655,6833,3309,3028,0.4431435679789258,0.9150800846177093
0.9785000000000001,6505,3181,2886,0.4436587240584166,0.9072618673373153
0.9915,6301,3027,2715,0.43088398666878275,0.8969276511397423
1.0045000000000002,5979,3111,2778,0.46462619167084795,0.892960462873674
1.0175,5733,2848,2574,0.4489795918367347,0.9037921348314607
1.0305,5551,2420,2134,0.3844352368942533,0.8818181818181818
1.0434999999999999,5345,2047,1829,0.3421889616463985,0.8935026868588177
1.0565000000000002,5041,1493,1284,0.2547113667923031,0.8600133958472873
1.0695000000000001,4805,1184,1049,0.21831425598335066,0.8859797297297297
1.0825,4658,801,683,0.14662945470158867,0.8526841448189763
1.0955,4539,413,367,0.08085481383564662,0.8886198547215496
1.1085000000000003,4361,140,125,0.028663150653519834,0.8928571428571429
1.1215000000000002,4007,152,133,0.03319191415023708,0.875
1.1345,4091,339,308,0.07528721583964801,0.9085545722713865
1.1475,3824,378,328,0.08577405857740586,0.8677248677248677
1.1605,3562,349,299,0.08394160583941605,0.8567335243553008
1.1735000000000002,3529,392,320,0.0906772456786625,0.8163265306122449
1.1865,3324,396,349,0.10499398315282792,0.8813131313131313
1.1995,3224,387,330,0.10235732009925558,0.8527131782945736
1.2125,3021,404,343,0.11353856338960609,0.849009900990099
1.2255000000000003,2956,426,379,0.12821380243572394,0.8896713615023474
1.2385000000000002,2824,392,328,0.11614730878186968,0.8367346938775511
1.2515,2726,377,322,0.11812179016874541,0.8541114058355438
1.2645,2545,383,328,0.12888015717092338,0.856396866840731
1.2775000000000003,2423,386,327,0.13495666529096162,0.8471502590673575
1.2905000000000002,2378,381,323,0.13582842724978975,0.847769028871391
1.3035,2377,421,352,0.1480858224652924,0.836104513064133
1.3165,2206,379,318,0.1441523118766999,0.8390501319261213
1.3295,2152,387,319,0.14823420074349442,0.8242894056847545
1.3425000000000002,2091,412,350,0.1673840267814443,0.8495145631067961
1.3555000000000001,2014,401,339,0.16832174776564052,0.8453865336658354
1.3685,1809,397,317,0.1752349364289663,0.7984886649874056
1.3815,1795,404,325,0.181058495821727,0.8044554455445545
1.3945000000000003,1788,394,317,0.1772930648769575,0.8045685279187818
1.4075000000000002,1658,395,332,0.20024125452352232,0.8405063291139241
1.4205,1618,416,341,0.2107540173053152,0.8197115384615384
1.4335,1518,392,316,0.20816864295125165,0.8061224489795918
1.4465000000000001,1486,364,280,0.18842530282637954,0.7692307692307693
1.4595000000000002,1413,334,253,0.17905166312809626,0.7574850299401198
1.4725000000000001,1395,329,259,0.18566308243727597,0.7872340425531915
1.4855,1341,296,227,0.16927665920954513,0.7668918918918919
1.4985000000000002,1261,231,178,0.14115781126090404,0.7705627705627706
1.5115000000000003,1254,228,179,0.14274322169059012,0.7850877192982456
1.5245000000000002,1155,170,133,0.11515151515151516,0.7823529411764706
1.5375,1119,184,136,0.12153708668453976,0.7391304347826086
1.5505,1129,164,118,0.10451727192205491,0.7195121951219512
1.5635000000000001,1066,110,86,0.08067542213883677,0.7818181818181819
1.5765000000000002,1040,88,67,0.06442307692307692,0.7613636363636364
1.5895000000000001,1026,62,46,0.04483430799220273,0.7419354838709677
1.6025,914,48,33,0.036105032822757115,0.6875
1.6155000000000002,912,30,22,0.02412280701754386,0.7333333333333333
1.6285000000000003,895,28,22,0.024581005586592177,0.7857142857142857
1.6415000000000002,869,17,13,0.014959723820483314,0.7647058823529411
1.6545,867,19,15,0.01730103806228374,0.7894736842105263
1.6675,818,2,1,0.0012224938875305623,0.5
1.6805,790,2,2,0.002531645569620253,1.0
1.6935000000000002,732,9,6,0.00819672131147541,0.6666666666666666
1.7065000000000001,711,21,17,0.02390998593530239,0.8095238095238095
1.7195,623,15,11,0.01765650080256822,0.7333333333333333
1.7325000000000002,692,23,15,0.02167630057803468,0.6521739130434783
1.7455000000000003,674,20,16,0.02373887240356083,0.8
1.7585000000000002,659,21,18,0.027314112291350532,0.8571428571428571
1.7715,614,21,14,0.02280130293159609,0.6666666666666666
1.7845,581,29,21,0.03614457831325301,0.7241379310344828
1.7975,567,33,27,0.047619047619047616,0.8181818181818182
1.8105000000000002,557,26,21,0.03770197486535009,0.8076923076923077
1.8235000000000001,542,28,22,0.04059040590405904,0.7857142857142857
1.8365,488,25,19,0.0389344262295082,0.76
1.8495000000000001,500,28,19,0.038,0.6785714285714286
1.8625000000000003,492,26,21,0.042682926829268296,0.8076923076923077
1.8755000000000002,464,36,28,0.0603448275862069,0.7777777777777778
1.8885,474,28,21,0.04430379746835443,0.75
1.9015000000000002,423,31,26,0.061465721040189124,0.8387096774193549
1.9145000000000003,419,44,36,0.08591885441527446,0.8181818181818182
1.9275000000000002,433,33,27,0.06235565819861432,0.8181818181818182
1.9405000000000001,413,45,31,0.07506053268765134,0.6888888888888889
1.9535,370,46,36,0.0972972972972973,0.782608695652174
1.9665000000000001,398,48,34,0.08542713567839195,0.7083333333333334
1.9795000000000003,340,38,28,0.08235294117647059,0.7368421052631579
1.9925000000000002,393,39,32,0.08142493638676845,0.8205128205128205
2.0055,366,35,27,0.07377049180327869,0.7714285714285715
2.0185000000000004,330,44,36,0.10909090909090909,0.8181818181818182
2.0315000000000003,301,46,29,0.09634551495016612,0.6304347826086957
2.0445,298,42,32,0.10738255033557047,0.7619047619047619
2.0575,320,53,45,0.140625,0.8490566037735849
2.0705,265,38,31,0.1169811320754717,0.8157894736842105
2.0835,245,34,28,0.11428571428571428,0.8235294117647058
2.0965000000000003,291,46,39,0.13402061855670103,0.8478260869565217
2.1095,271,33,26,0.0959409594095941,0.7878787878787878
2.1225,264,48,38,0.14393939393939395,0.7916666666666666
2.1355000000000004,235,41,37,0.1574468085106383,0.9024390243902439
2.1485000000000003,251,40,35,0.1394422310756972,0.875
2.1615,258,55,43,0.16666666666666666,0.7818181818181819
2.1745,208,37,31,0.14903846153846154,0.8378378378378378
2.1875,223,26,23,0.1031390134529148,0.8846153846153846
2.2005000000000003,210,36,31,0.14761904761904762,0.8611111111111112
2.2135000000000002,195,29,27,0.13846153846153847,0.9310344827586207
2.2265,195,32,26,0.13333333333333333,0.8125
2.2395,183,28,24,0.13114754098360656,0.8571428571428571
2.2525000000000004,196,35,30,0.15306122448979592,0.8571428571428571
2.2655000000000003,185,24,20,0.10810810810810811,0.8333333333333334
2.2785,190,31,27,0.14210526315789473,0.8709677419354839
2.2915,177,24,21,0.11864406779661017,0.875
2.3045,192,23,22,0.11458333333333333,0.9565217391304348
2.3175000000000003,180,23,22,0.12222222222222222,0.9565217391304348
2.3305000000000002,190,24,22,0.11578947368421053,0.9166666666666666
2.3435,168,27,23,0.13690476190476192,0.8518518518518519
2.3565,156,23,20,0.1282051282051282,0.8695652173913043
2.3695000000000004,164,19,15,0.09146341463414634,0.7894736842105263
2.3825000000000003,141,23,19,0.1347517730496454,0.8260869565217391
2.3955,128,21,20,0.15625,0.9523809523809523
2.4085,141,18,15,0.10638297872340426,0.8333333333333334
2.4215,146,15,15,0.10273972602739725,1.0
2.4345,138,28,23,0.16666666666666666,0.8214285714285714
2.4475000000000002,148,16,14,0.0945945945945946,0.875
2.4605,128,19,18,0.140625,0.9473684210526315
2.4735,112,9,9,0.08035714285714286,1.0
2.4865,106,26,23,0.2169811320754717,0.8846153846153846
2.4995000000000003,116,19,19,0.16379310344827586,1.0
2.5125,104,20,18,0.17307692307692307,0.9
