momentum,truth_count,predicted_count,correct_count,efficiency,purity
0.40650000000000003,4450,2063,2060,0.46292134831460674,0.9985458070770722
0.41950000000000004,5719,5081,5065,0.8856443434166812,0.9968510135800039
0.43250000000000005,6824,6280,6267,0.9183763188745604,0.9979299363057325
0.4455,7951,7488,7477,0.9403848572506603,0.9985309829059829
0.4585,8820,8371,8346,0.9462585034013605,0.9970134989845897
0.47150000000000003,9406,8975,8944,0.9508824154794812,0.9965459610027855
0.48450000000000004,10249,9879,9806,0.9567762708556933,0.9926105881162061
0.49750000000000005,10812,10457,10368,0.9589345172031076,0.9914889547671416
0.5105,10779,10498,10398,0.9646534929028667,0.9904743760716327
0.5235000000000001,11157,10931,10767,0.9650443667652595,0.9849967980971549
0.5365,10967,10742,10612,0.9676301632169235,0.9878979705827593
0.5495000000000001,10757,10608,10438,0.970344891698429,0.9839743589743589
0.5625,10719,10589,10409,0.9710793917343036,0.9830012276891114
0.5755000000000001,10248,10185,10010,0.976775956284153,0.9828178694158075
0.5885,9790,9771,9596,0.9801838610827375,0.9820898577422986
0.6015,9569,9518,9358,0.9779496290103459,0.9831897457449044
0.6145,9178,9136,8960,0.9762475484855089,0.9807355516637478
0.6275,8785,8779,8586,0.9773477518497439,0.9780157193302198
0.6405000000000001,8387,8399,8202,0.9779420531775367,0.9765448267650911
0.6535,8131,8116,7959,0.9788463903578896,0.9806554953178905
0.6665000000000001,7651,7666,7496,0.9797412102993073,0.977824158622489
0.6795,7259,7290,7136,0.9830555172888827,0.978875171467764
0.6925000000000001,6874,6929,6755,0.9826883910386965,0.9748881512483764
0.7055,6661,6707,6544,0.9824350698093379,0.9756970329506486
0.7185000000000001,6409,6496,6321,0.9862693087845218,0.9730603448275862
0.7315,5893,5953,5810,0.9859154929577465,0.9759784982361834
0.7445,5568,5614,5477,0.9836566091954023,0.9755967224795155
0.7575000000000001,5347,5401,5272,0.9859734430521788,0.9761155341603407
0.7705000000000001,5103,5183,5050,0.9896139525769155,0.9743391857997299
0.7835000000000001,4816,4882,4769,0.9902408637873754,0.9768537484637444
0.7965,4500,4565,4453,0.9895555555555555,0.9754654983570646
0.8095000000000001,4364,4454,4324,0.9908340971585701,0.9708127525819488
0.8225,4032,4064,3978,0.9866071428571429,0.9788385826771654
0.8355000000000001,3882,3939,3850,0.9917568263781555,0.9774054328509774
0.8485,3709,3778,3678,0.9916419520086277,0.9735309687665431
0.8615,3588,3669,3546,0.9882943143812709,0.9664758789860998
0.8745,3292,3375,3263,0.991190765492102,0.9668148148148148
0.8875000000000001,3073,3143,3054,0.9938171168239506,0.9716831053133949
0.9005000000000001,3003,3078,2964,0.987012987012987,0.9629629629629629
0.9135,2883,2977,2861,0.9923690600069373,0.9610345985891837
0.9265000000000001,2732,2828,2711,0.9923133235724744,0.9586280056577087
0.9395,2561,2672,2544,0.9933619679812573,0.9520958083832335
0.9525000000000001,2492,2616,2477,0.9939807383627608,0.9468654434250765
0.9655,2360,2466,2336,0.9898305084745763,0.9472830494728305
0.9785000000000001,2276,2416,2255,0.9907732864674869,0.9333609271523179
0.9915,2135,2269,2118,0.9920374707259954,0.9334508594094315
1.0045000000000002,2025,2165,2013,0.9940740740740741,0.9297921478060046
1.0175,1921,2090,1900,0.9890681936491411,0.9090909090909091
1.0305,1787,1963,1769,0.9899272523782876,0.9011716760061131
1.0434999999999999,1720,1883,1703,0.9901162790697674,0.9044078597981944
1.0565000000000002,1606,1803,1587,0.9881693648816936,0.8801996672212978
1.0695000000000001,1572,1823,1555,0.9891857506361323,0.8529895776193088
1.0825,1532,1798,1507,0.9836814621409922,0.8381535038932146
1.0955,1406,1632,1379,0.980796586059744,0.8449754901960784
1.1085000000000003,1419,1693,1399,0.9859055673009162,0.826343768458358
1.1215000000000002,1256,1517,1223,0.9737261146496815,0.8061964403427818
1.1345,1276,1585,1239,0.9710031347962382,0.7817034700315457
1.1475,1205,1505,1165,0.966804979253112,0.7740863787375415
1.1605,1072,1358,1039,0.9692164179104478,0.7650957290132547
1.1735000000000002,1056,1356,1005,0.9517045454545454,0.7411504424778761
1.1865,1046,1402,995,0.9512428298279159,0.7097004279600571
1.1995,1001,1360,960,0.9590409590409591,0.7058823529411765
1.2125,975,1354,932,0.9558974358974359,0.6883308714918759
1.2255000000000003,875,1203,822,0.9394285714285714,0.683291770573566
1.2385000000000002,891,1220,834,0.936026936026936,0.6836065573770492
1.2515,861,1246,800,0.9291521486643438,0.6420545746388443
1.2645,824,1192,759,0.9211165048543689,0.636744966442953
1.2775000000000003,760,1124,702,0.9236842105263158,0.6245551601423488
1.2905000000000002,777,1131,707,0.9099099099099099,0.6251105216622458
1.3035,689,986,585,0.8490566037735849,0.5933062880324543
1.3165,657,1008,592,0.9010654490106544,0.5873015873015873
1.3295,656,1012,572,0.8719512195121951,0.5652173913043478
1.3425000000000002,613,941,535,0.8727569331158238,0.5685441020191286
1.3555000000000001,556,865,481,0.8651079136690647,0.5560693641618497
1.3685,582,897,484,0.8316151202749141,0.5395763656633222
1.3815,548,899,446,0.8138686131386861,0.4961067853170189
1.3945000000000003,533,874,421,0.7898686679174484,0.4816933638443936
1.4075000000000002,455,768,362,0.7956043956043956,0.4713541666666667
1.4205,456,801,359,0.7872807017543859,0.44818976279650435
1.4335,472,881,364,0.7711864406779662,0.41316685584562995
1.4465000000000001,443,829,332,0.7494356659142212,0.40048250904704463
1.4595000000000002,387,749,291,0.751937984496124,0.3885180240320427
1.4725000000000001,405,819,297,0.7333333333333333,0.3626373626373626
1.4855,374,763,268,0.7165775401069518,0.35124508519003933
1.4985000000000002,373,892,280,0.7506702412868632,0.31390134529147984
1.5115000000000003,359,844,275,0.766016713091922,0.32582938388625593
1.5245000000000002,357,910,276,0.773109243697479,0.3032967032967033
1.5375,343,891,256,0.7463556851311953,0.287317620650954
1.5505,317,870,227,0.7160883280757098,0.26091954022988506
1.5635000000000001,319,875,229,0.7178683385579937,0.26171428571428573
1.5765000000000002,283,824,205,0.7243816254416962,0.2487864077669903
1.5895000000000001,259,802,188,0.7258687258687259,0.2344139650872818
1.6025,267,929,189,0.7078651685393258,0.20344456404736275
1.6155000000000002,275,1040,221,0.8036363636363636,0.2125
1.6285000000000003,258,1061,230,0.8914728682170543,0.21677662582469368
1.6415000000000002,233,1033,210,0.9012875536480687,0.20329138431752178
1.6545,222,1049,202,0.9099099099099099,0.19256434699714015
1.6675,226,1091,217,0.9601769911504425,0.19890009165902842
1.6805,244,1055,228,0.9344262295081968,0.2161137440758294
1.6935000000000002,206,929,179,0.8689320388349514,0.19268030139935413
1.7065000000000001,198,870,161,0.8131313131313131,0.1850574712643678
1.7195,178,778,149,0.8370786516853933,0.19151670951156813
1.7325000000000002,195,825,149,0.764102564102564,0.1806060606060606
1.7455000000000003,169,699,123,0.727810650887574,0.1759656652360515
