momentum,truth_count,predicted_count,correct_count,efficiency,purity
0.40650000000000003,32211,16838,15957,0.4953897736797988,0.9476778714811736
0.41950000000000004,31844,33659,31832,0.9996231629192313,0.9457203125464214
0.43250000000000005,31915,33680,31908,0.9997806673977754,0.9473871733966746
0.4455,31029,32681,31021,0.9997421766734346,0.9492059606499189
0.4585,30771,32423,30759,0.9996100224237107,0.9486784073034574
0.47150000000000003,29716,31335,29712,0.9998653923812088,0.9482048827190043
0.48450000000000004,28971,30611,28966,0.9998274136205171,0.9462611479533501
0.49750000000000005,28285,29890,28281,0.9998585822874315,0.9461692873870859
0.5105,27511,29067,27501,0.9996365090327506,0.9461244710496439
0.5235000000000001,26656,28197,26646,0.999624849939976,0.9449941483136504
0.5365,26122,27608,26112,0.999617180920297,0.9458128078817734
0.5495000000000001,24840,26264,24832,0.9996779388083736,0.9454766981419434
0.5625,24274,25652,24262,0.9995056438988218,0.9458131919538437
0.5755000000000001,23802,25223,23791,0.9995378539618519,0.9432264203306506
0.5885,22482,23818,22467,0.9993327995729917,0.9432781929633051
0.6015,22063,23449,22048,0.9993201287222953,0.9402533157064267
0.6145,20971,22269,20952,0.9990939869343379,0.9408594907719251
0.6275,20360,21636,20331,0.9985756385068763,0.9396838602329451
0.6405000000000001,19400,20664,19374,0.998659793814433,0.9375725900116144
0.6535,18939,20202,18898,0.9978351549712234,0.9354519354519355
0.6665000000000001,18155,19436,18090,0.9964197190856513,0.9307470672977979
0.6795,17334,18510,17254,0.9953847928925811,0.9321447866018369
0.6925000000000001,16495,17603,16385,0.9933313125189451,0.9308072487644151
0.7055,16334,17407,16179,0.9905105914044324,0.9294536680645717
0.7185000000000001,15582,16579,15402,0.9884482094724683,0.929006574582303
0.7315,14750,15699,14492,0.9825084745762712,0.9231161220459901
0.7445,14211,15069,13926,0.9799451129406798,0.9241489149910412
0.7575000000000001,13615,14408,13291,0.9762027175908924,0.9224736257634647
0.7705000000000001,12921,13584,12509,0.9681139230709698,0.9208627797408716
0.7835000000000001,12454,13073,12013,0.9645896900594186,0.9189168515260461
0.7965,12226,12793,11709,0.9577130705054802,0.9152661611818963
0.8095000000000001,11471,11922,10835,0.9445558364571528,0.9088240228149639
0.8225,11152,11567,10514,0.9427905308464849,0.9089651595054897
0.8355000000000001,10594,10981,9951,0.9393052671323391,0.9062016209816957
0.8485,10034,10338,9350,0.931831771975284,0.9044302573031534
0.8615,9664,9940,8958,0.9269453642384106,0.9012072434607646
0.8745,9138,9370,8429,0.9224119063252353,0.8995731056563501
0.8875000000000001,8888,9142,8183,0.9206795679567957,0.8950995405819295
0.9005000000000001,8350,8564,7648,0.9159281437125748,0.8930406352171882
0.9135,8091,8272,7378,0.9118773946360154,0.8919245647969052
