momentum_bin_lower,momentum_bin_upper,momentum_center,count,total_count,probability
1.4660000000000002,1.479,1.4725000000000001,251,2092,0.11998087954110899
1.479,1.492,1.4855,229,1972,0.11612576064908722
1.492,1.5050000000000003,1.4985000000000002,270,1942,0.13903192584963955
1.5050000000000003,1.5180000000000002,1.5115000000000003,227,1878,0.12087326943556975
1.5180000000000002,1.5310000000000001,1.5245000000000002,212,1760,0.12045454545454545
1.5310000000000001,1.544,1.5375,224,1715,0.1306122448979592
1.544,1.557,1.5505,192,1657,0.11587205793602896
1.557,1.5700000000000003,1.5635000000000001,189,1595,0.11849529780564264
1.5700000000000003,1.5830000000000002,1.5765000000000002,206,1551,0.13281753707285623
1.5830000000000002,1.596,1.5895000000000001,194,1504,0.12898936170212766
1.596,1.609,1.6025,160,1365,0.11721611721611722
1.609,1.6220000000000003,1.6155000000000002,189,1398,0.1351931330472103
1.6220000000000003,1.6350000000000002,1.6285000000000003,162,1335,0.12134831460674157
1.6350000000000002,1.6480000000000001,1.6415000000000002,153,1277,0.11981205951448708
1.6480000000000001,1.661,1.6545,132,1243,0.10619469026548672
1.661,1.674,1.6675,169,1231,0.1372867587327376
1.674,1.6870000000000003,1.6805,140,1186,0.11804384485666104
1.6870000000000003,1.7000000000000002,1.6935000000000002,138,1097,0.12579762989972654
1.7000000000000002,1.713,1.7065000000000001,138,1059,0.13031161473087818
1.713,1.726,1.7195,154,969,0.15892672858617132
1.726,1.7390000000000003,1.7325000000000002,130,1033,0.12584704743465633
1.7390000000000003,1.7520000000000002,1.7455000000000003,134,994,0.13480885311871227
1.7520000000000002,1.7650000000000001,1.7585000000000002,134,964,0.13900414937759337
1.7650000000000001,1.778,1.7715,125,915,0.1366120218579235
1.778,1.791,1.7845,119,889,0.13385826771653545
1.791,1.8040000000000003,1.7975,108,846,0.1276595744680851
1.8040000000000003,1.8170000000000002,1.8105000000000002,99,791,0.12515802781289506
1.8170000000000002,1.83,1.8235000000000001,110,832,0.13221153846153846
1.83,1.843,1.8365,98,721,0.13592233009708737
1.843,1.8560000000000003,1.8495000000000001,111,776,0.14304123711340205
1.8560000000000003,1.8690000000000002,1.8625000000000003,108,735,0.1469387755102041
1.8690000000000002,1.8820000000000001,1.8755000000000002,105,717,0.14644351464435146
1.8820000000000001,1.895,1.8885,98,722,0.13573407202216067
1.895,1.9080000000000004,1.9015000000000002,90,626,0.14376996805111822
1.9080000000000004,1.9210000000000003,1.9145000000000003,88,626,0.14057507987220447
1.9210000000000003,1.9340000000000002,1.9275000000000002,103,653,0.15773353751914243
1.9340000000000002,1.947,1.9405000000000001,88,642,0.13707165109034267
