momentum,truth_count,predicted_count,correct_count,efficiency,purity
0.40650000000000003,1850,698,639,0.34540540540540543,0.9154727793696275
0.41950000000000004,1949,744,679,0.3483837865572088,0.9126344086021505
0.43250000000000005,1980,720,673,0.3398989898989899,0.9347222222222222
0.4455,1953,709,655,0.33538146441372246,0.923836389280677
0.4585,2009,762,708,0.35241413638626184,0.9291338582677166
0.47150000000000003,1973,758,680,0.3446528129751647,0.8970976253298153
0.48450000000000004,2084,814,726,0.34836852207293667,0.8918918918918919
0.49750000000000005,2184,960,804,0.36813186813186816,0.8375
0.5105,2142,927,748,0.3492063492063492,0.8069039913700108
0.5235000000000001,2175,910,682,0.3135632183908046,0.7494505494505495
0.5365,2062,763,551,0.2672162948593598,0.7221494102228048
0.5495000000000001,2064,560,403,0.19525193798449614,0.7196428571428571
0.5625,2086,200,145,0.06951102588686481,0.725
0.5755000000000001,2084,436,320,0.15355086372360843,0.7339449541284404
0.5885,2035,587,430,0.2113022113022113,0.7325383304940375
0.6015,2045,659,511,0.24987775061124695,0.7754172989377845
0.6145,1942,734,588,0.3027806385169928,0.8010899182561307
0.6275,1940,718,589,0.3036082474226804,0.8203342618384402
0.6405000000000001,1865,618,497,0.2664879356568365,0.8042071197411004
0.6535,1823,576,487,0.2671420735052112,0.8454861111111112
0.6665000000000001,1921,630,521,0.27121290994273817,0.8269841269841269
0.6795,1818,600,497,0.2733773377337734,0.8283333333333334
0.6925000000000001,1776,583,465,0.26182432432432434,0.7975986277873071
0.7055,1721,555,418,0.24288204532248692,0.7531531531531531
0.7185000000000001,1708,584,438,0.25644028103044497,0.75
0.7315,1701,621,412,0.24221046443268665,0.6634460547504025
0.7445,1561,600,361,0.23126201153106982,0.6016666666666667
0.7575000000000001,1488,546,300,0.20161290322580644,0.5494505494505495
0.7705000000000001,1520,659,358,0.2355263157894737,0.543247344461305
0.7835000000000001,1440,635,284,0.19722222222222222,0.44724409448818897
0.7965,1413,658,245,0.17338995046001415,0.3723404255319149
0.8095000000000001,1451,795,261,0.17987594762232942,0.3283018867924528
