momentum_bin_lower,momentum_bin_upper,momentum_center,count,total_count,probability
0.4,0.41300000000000003,0.40650000000000003,32211,41134,0.7830748286089366
0.41300000000000003,0.42600000000000005,0.41950000000000004,31844,42036,0.7575411552003045
0.42600000000000005,0.43900000000000006,0.43250000000000005,31915,43012,0.7420022319352739
0.43900000000000006,0.452,0.4455,31029,43197,0.7183137717897076
0.452,0.465,0.4585,30771,43630,0.7052716021086408
0.465,0.47800000000000004,0.47150000000000003,29716,42957,0.6917615289708313
0.47800000000000004,0.49100000000000005,0.48450000000000004,28971,43105,0.6721030042918454
0.49100000000000005,0.504,0.49750000000000005,28285,43081,0.6565539332884567
0.504,0.517,0.5105,27511,42031,0.6545406961528396
0.517,0.53,0.5235000000000001,26656,41451,0.6430725434850788
0.53,0.543,0.5365,26122,40516,0.644732945009379
0.543,0.556,0.5495000000000001,24840,38973,0.6373643291509506
0.556,0.5690000000000001,0.5625,24274,38275,0.6341998693664271
0.5690000000000001,0.5820000000000001,0.5755000000000001,23802,37300,0.6381233243967829
0.5820000000000001,0.595,0.5885,22482,35356,0.6358750989930988
0.595,0.6080000000000001,0.6015,22063,34694,0.6359312849484061
0.6080000000000001,0.621,0.6145,20971,32976,0.6359473556525959
0.621,0.634,0.6275,20360,31965,0.6369466604098233
0.634,0.647,0.6405000000000001,19400,30480,0.636482939632546
0.647,0.66,0.6535,18939,29593,0.6399824282769574
0.66,0.673,0.6665000000000001,18155,28478,0.6375096565770069
0.673,0.686,0.6795,17334,27094,0.6397726433896803
0.686,0.6990000000000001,0.6925000000000001,16495,25736,0.6409309916070873
0.6990000000000001,0.7120000000000001,0.7055,16334,25298,0.6456636888291565
0.7120000000000001,0.7250000000000001,0.7185000000000001,15582,24289,0.6415249701510972
0.7250000000000001,0.738,0.7315,14750,22900,0.6441048034934498
0.738,0.7510000000000001,0.7445,14211,21853,0.6502997300141857
0.7510000000000001,0.764,0.7575000000000001,13615,20911,0.6510927263162929
0.764,0.7770000000000001,0.7705000000000001,12921,19985,0.6465349011758819
0.7770000000000001,0.79,0.7835000000000001,12454,19163,0.6498982414027031
0.79,0.803,0.7965,12226,18568,0.6584446359327876
0.803,0.8160000000000001,0.8095000000000001,11471,17663,0.6494366755364321
0.8160000000000001,0.8290000000000001,0.8225,11152,16896,0.6600378787878788
0.8290000000000001,0.8420000000000001,0.8355000000000001,10594,16130,0.6567885926844389
0.8420000000000001,0.855,0.8485,10034,15348,0.6537659629919208
0.855,0.8680000000000001,0.8615,9664,14842,0.6511251852850021
0.8680000000000001,0.881,0.8745,9138,13944,0.6553356282271945
0.881,0.8940000000000001,0.8875000000000001,8888,13448,0.6609161213563355
0.8940000000000001,0.907,0.9005000000000001,8350,12780,0.6533646322378717
0.907,0.92,0.9135,8091,12318,0.6568436434486118
0.92,0.933,0.9265000000000001,7801,11943,0.6531859666750398
0.933,0.9460000000000001,0.9395,7452,11292,0.6599362380446334
0.9460000000000001,0.9590000000000001,0.9525000000000001,7255,10907,0.6651691574218392
0.9590000000000001,0.9720000000000001,0.9655,6833,10382,0.6581583509921017
0.9720000000000001,0.9850000000000001,0.9785000000000001,6505,9893,0.6575356312544223
0.9850000000000001,0.9980000000000001,0.9915,6301,9570,0.6584117032392894
0.9980000000000001,1.0110000000000001,1.0045000000000002,5979,9115,0.6559517279210093
1.0110000000000001,1.024,1.0175,5733,8695,0.6593444508338125
1.024,1.037,1.0305,5551,8367,0.6634397035974663
1.037,1.05,1.0434999999999999,5345,7985,0.6693800876643707
1.05,1.0630000000000002,1.0565000000000002,5041,7644,0.6594714809000524
1.0630000000000002,1.076,1.0695000000000001,4805,7265,0.6613902271163111
1.076,1.089,1.0825,4658,7062,0.6595865193996036
1.089,1.102,1.0955,4539,6805,0.667009551800147
1.102,1.1150000000000002,1.1085000000000003,4361,6632,0.6575693606755126
