momentum,dedx_mean,dedx_sigma
0.40650000000000003,306.21704968634793,21.698662103990298
0.41950000000000004,295.49073082562126,21.683861807477324
0.43250000000000005,285.31444519386645,21.67540018099625
0.4455,275.6855410486609,21.67096382226814
0.4585,266.59831410682074,21.66892063866573
0.47150000000000003,258.0442132019411,21.66816810022727
0.48450000000000004,250.01206403626162,21.66800271817247
0.49750000000000005,242.4883080932973,21.668010986758627
0.5105,235.45725366476682,21.667980858744617
0.5235000000000001,228.90133586017035,21.667832084126765
0.5365,222.80138244686094,21.66756330540011
0.5495000000000001,217.13688236525138,21.667213584142978
0.5625,211.88625382336693,21.666835973145044
0.5755000000000001,207.02710895638398,21.666480804844642
0.5885,202.53651216861243,21.66618650998242
0.6015,198.3912294369781,21.66597598699357
0.6145,194.56796605307375,21.66585679311036
0.6275,191.04359051073854,21.665823703592846
0.6405000000000001,187.79534248628184,21.665862470071684
0.6535,184.80102315085213,21.66595388783267
0.6665000000000001,182.03916633468774,21.66607754245196
0.6795,179.48918937127343,21.666214838520382
0.6925000000000001,177.13152276579316,21.666351110973963
0.7055,174.94771814820027,21.666476778176076
0.7185000000000001,172.9205342869458,21.66658761423955
0.7315,171.03400125339954,21.66668429838352
0.7445,169.2734631228586,21.66677144342291
0.7575000000000001,167.62559988738874,21.6668563196961
0.7705000000000001,166.07842951505398,21.666947479913482
0.7835000000000001,164.62129135005412,21.667053461913365
0.7965,163.24481224345365,21.667181705203074
0.8095000000000001,161.94085701925496,21.66733777049918
0.8225,160.70246501981066,21.66752490442049
0.8355000000000001,159.52377461241397,21.667743947800858
0.8485,158.39993763032425,21.66799354990978
0.8615,157.3270257819962,21.66827062363557
0.8745,156.30193107856843,21.668570960425058
0.8875000000000001,155.3222623378623,21.668889916648435
0.9005000000000001,154.38623976419302,21.66922308701973
0.9135,153.4925895446762,21.66956689074046
0.9265000000000001,152.64044029387395,21.669919013511066
0.9395,151.82922305625826,21.67027866850484
0.9525000000000001,151.05857642194633,21.670646661468933
0.9655,150.32825814248753,21.671025265506863
0.9785000000000001,149.63806444590784,21.671417929900485
0.9915,148.9877580489179,21.67182886142908
1.0045000000000002,148.3770056542836,21.672262526183736
1.0175,147.80532550806078,21.672723124237198
1.0305,147.27204537523625,21.67321408881086
1.0434999999999999,146.77627107645236,21.67373765618295
1.0565000000000002,146.31686552228877,21.67429454369254
1.0695000000000001,145.89243798509517,21.674883761501853
1.0825,145.50134315980563,21.67550257098793
1.0955,145.14168939973655,21.676146589331584
1.1085000000000003,144.81135535823472,21.676810028021432
1.1215000000000002,144.50801413916685,21.67748604242395
1.1345,144.22916394887807,21.67816716228912
1.1475,143.97216415738512,21.678845768310048
1.1605,143.7342756164822,21.67951457850079
1.1735000000000002,143.512704043404,21.6801671097508
1.1865,143.30464526957664,21.6807980841807
1.1995,143.1073311619799,21.68140375627335
1.2125,142.91807506503966,21.68198214445817
1.2255000000000003,142.7343156599886,21.68253315899766
1.2385000000000002,142.5536582205341,21.68305862660971
1.2515,142.3739123362961,21.683562219274666
1.2645,142.1931252795056,21.684049301185098
1.2775000000000003,142.00961032380135,21.684526712016275
1.2905000000000002,141.8219694417188,21.685002507190074
1.3035,141.62910996208615,21.6854856764024
1.3165,141.43025489712014,21.68598586037302
1.3295,141.22494681161174,21.686513082725504
1.3425000000000002,141.01304523224732,21.68707751006498
